,Title,Author,Main Genre,Sub Genre,Type,Price,Rating,Number_people_rated,URLs,Rating category
6904,corner foreign field indian history british sport,Ramachandra Guha,Sports,Cricket,Paperback,389.0,4.5,164.0,https://www.amazon.in/Corner-Foreign-Field-History-British/dp/0143427687/ref=zg_bs_g_1318245031_d_sccl_1/000-0000000-0000000?psc=1,Good
6905,learn play cricket get depth knowledge game rule skill tip trick become effective cricketer,Soumarghya Banerjee,Sports,Cricket,Kindle Edition,249.0,4.7,7.0,https://www.amazon.in/Learn-Play-Cricket-depth-knowledge-ebook/dp/B0CKWMSK14/ref=zg_bs_g_1318245031_d_sccl_2/000-0000000-0000000?psc=1,Good
6906,head ian botham autobiography,Sir Ian Botham,Sports,Cricket,Paperback,423.0,4.2,227.0,https://www.amazon.in/Head-Ian-Botham-Autobiography-Sir/dp/009192149X/ref=zg_bs_g_1318245031_d_sccl_3/000-0000000-0000000?psc=1,Good
6908,wood life winner 2023 sport book award sport entertainment book year,Mark Wood,Sports,Cricket,Paperback,389.0,4.3,286.0,https://www.amazon.in/Wood-Life-How-Surviving-Everything/dp/1838955828/ref=zg_bs_g_1318245031_d_sccl_5/000-0000000-0000000?psc=1,Good
6909,wicket whisper 60 shocking story cricket,PK PANDEY,Sports,Cricket,Kindle Edition,49.0,3.0,2.0,https://www.amazon.in/Wicket-Whispers-Shocking-Stories-Cricket-ebook/dp/B0BYWDQXYN/ref=zg_bs_g_1318245031_d_sccl_6/000-0000000-0000000?psc=1,Bad
6910,penguin 35 collector edition dhoni touch unravelling enigma mahendra singh dhoni,Bharat Sundaresan,Sports,Cricket,Hardcover,264.86,4.5,1344.0,https://www.amazon.in/Penguin-35-Unravelling-Enigma-Mahendra/dp/0670097632/ref=zg_bs_g_1318245031_d_sccl_7/000-0000000-0000000?psc=1,Good
6911,miracle maker indian cricket gre indian cricket greatest epic,Bharat Sundaresan,Sports,Cricket,Paperback,232.0,4.4,128.0,https://www.amazon.in/Miracle-Makers-Crickets-Greatest-Historic/dp/0143457497/ref=zg_bs_g_1318245031_d_sccl_8/000-0000000-0000000?psc=1,Good
6912,winning like virat think succeed like kohli,Abhirup Bhattacharya,Sports,Cricket,Paperback,136.0,4.1,227.0,https://www.amazon.in/Winning-Like-Virat-Think-Succeed/dp/8129146061/ref=zg_bs_g_1318245031_d_sccl_9/000-0000000-0000000?psc=1,Good
6913,stargazing player life,Ravi Shastri,Sports,Cricket,Hardcover,521.69,3.8,243.0,https://www.amazon.in/Stargazing-Players-Life-Ravi-Shastri/dp/9354227236/ref=zg_bs_g_1318245031_d_sccl_10/000-0000000-0000000?psc=1,Good
6914,rule book game cricket,Reatha Bain,Sports,Cricket,Paperback,280.0,4.6,7.0,https://www.amazon.in/Rule-Book-Games-Reatha-Bain/dp/9352976959/ref=zg_bs_g_1318245031_d_sccl_11/000-0000000-0000000?psc=1,Good
6915,indian cricket,Venkat Sundaram,Sports,Cricket,Paperback,389.0,4.7,4.0,https://www.amazon.in/Indian-Cricket-Then-Venkat-Sundaram/dp/9356994196/ref=zg_bs_g_1318245031_d_sccl_12/000-0000000-0000000?psc=1,Good
6916,board test trial triumph year bcci,Ratnakar Shetty,Sports,Cricket,Kindle Edition,402.8,4.7,30.0,https://www.amazon.in/BOARD-TEST-TRIAL-TRIUMPH-Years-ebook/dp/B09RF3NTZ2/ref=zg_bs_g_1318245031_d_sccl_13/000-0000000-0000000?psc=1,Good
6917,ab autobiography,A B de Villiers,Sports,Cricket,Paperback,541.0,4.6,849.0,https://www.amazon.in/AB-Villiers-Autobiography-B/dp/1509842764/ref=zg_bs_g_1318245031_d_sccl_14/000-0000000-0000000?psc=1,Good
6918,democracyâ xi,Rajdeep Sardesai,Sports,Cricket,Paperback,340.0,4.3,162.0,https://www.amazon.in/Democracys-XI-Great-Indian-Cricket/dp/9353450209/ref=zg_bs_g_1318245031_d_sccl_15/000-0000000-0000000?psc=1,Good
6919,law cricket,Dr. R. Ambast,Sports,Cricket,Hardcover,179.0,3.9,29.0,https://www.amazon.in/Laws-Cricket-Dr-R-Ambast/dp/8175248688/ref=zg_bs_g_1318245031_d_sccl_16/000-0000000-0000000?psc=1,Good
6920,men raised bar evolution highest individual score test cricket,Chris Waters,Sports,Cricket,Hardcover,549.0,4.6,34.0,https://www.amazon.in/Men-Who-Raised-Bar-individual/dp/147297753X/ref=zg_bs_g_1318245031_d_sccl_17/000-0000000-0000000?psc=1,Good
6922,gut amidst bloodbath aunshuman gaekwad narrative,Aditya Bhushan,Sports,Cricket,Paperback,536.0,4.1,11.0,https://www.amazon.in/Guts-Amidst-Bloodbath-Aunshuman-Narrative/dp/B0C4DQWT8W/ref=zg_bs_g_1318245031_d_sccl_19/000-0000000-0000000?psc=1,Good
6923,game indian play way paperback raghunathan v,V. Raghunathan,Sports,Cricket,Paperback,194.0,4.2,142.0,https://www.amazon.in/Games-Indians-Play-V-Raghunathan/dp/0143063111/ref=zg_bs_g_1318245031_d_sccl_20/000-0000000-0000000?psc=1,Good
6924,finding ultra revised updated edition rejecting middle age becoming one world fittest men discovering,Rich Roll,Sports,Cycling,Kindle Edition,154.08,4.5,6042.0,https://www.amazon.in/Finding-Ultra-Revised-Updated-Discovering-ebook/dp/B006LSZ82U/ref=zg_bs_g_1318246031_d_sccl_1/000-0000000-0000000?psc=1,Good
6925,bike fit 2nd edition optimise bike position high performance injury avoidance,Phil Burt,Sports,Cycling,Kindle Edition,399.5,4.6,101.0,https://www.amazon.in/Bike-Fit-2nd-Performance-Avoidance-ebook/dp/B09GVP35GJ/ref=zg_bs_g_1318246031_d_sccl_2/000-0000000-0000000?psc=1,Good
6926,bike journey back life,Lance Armstrong,Sports,Cycling,Paperback,389.69,4.4,1008.0,https://www.amazon.in/Its-Not-About-Bike-Journey/dp/0224060872/ref=zg_bs_g_1318246031_d_sccl_3/000-0000000-0000000?psc=1,Good
6927,mastermind dave brailsford reinvented wheel 90 minute short book 3,Richard Moore,Sports,Cycling,Kindle Edition,217.3,3.7,451.0,https://www.amazon.in/Mastermind-Brailsford-Reinvented-Minutes-Shorts-ebook/dp/B00D9G3NX8/ref=zg_bs_g_1318246031_d_sccl_4/000-0000000-0000000?psc=1,Good
6928,bike fit 2nd edition optimise bike position high performance injury avoidance,Phil Burt,Sports,Cycling,Paperback,868.91,4.6,101.0,https://www.amazon.in/Bike-Fit-2nd-Performance-Avoidance/dp/1472990188/ref=zg_bs_g_1318246031_d_sccl_5/000-0000000-0000000?psc=1,Good
6929,finding ultra rejecting middle age becoming one world fittest men discovering,Rich Roll,Sports,Cycling,Paperback,855.0,4.5,6042.0,https://www.amazon.in/Finding-Ultra-Revised-Updated-Discovering/dp/0307952207/ref=zg_bs_g_1318246031_d_sccl_6/000-0000000-0000000?psc=1,Good
6930,sand snow man bicycle 43 000 mile journey adulthood via end earth,Charlie Walker,Sports,Cycling,Audible Audiobook,668.0,4.7,857.0,https://www.amazon.in/Through-Sand-Snow-000-Mile-Adulthood/dp/B07NQZ593S/ref=zg_bs_g_1318246031_d_sccl_7/000-0000000-0000000?psc=1,Good
6931,fast 50 race strong rest life,Joe Friel,Sports,Cycling,Paperback,1297.89,4.5,1627.0,https://www.amazon.in/Fast-After-50-Race-Strong/dp/1937715264/ref=zg_bs_g_1318246031_d_sccl_8/000-0000000-0000000?psc=1,Good
6932,bad want mastering psychology mind muscle,Matt  Fitzgerald,Sports,Cycling,Kindle Edition,294.06,4.4,1945.0,https://www.amazon.in/How-Bad-You-Want-Psychology-ebook/dp/B017OE42OE/ref=zg_bs_g_1318246031_d_sccl_9/000-0000000-0000000?psc=1,Good
6933,ride cycle world travel guide,DK Eyewitness,Sports,Cycling,Hardcover,1399.0,4.5,132.0,https://www.amazon.in/Ride-Cycle-World-Travel-Guide/dp/024147227X/ref=zg_bs_g_1318246031_d_sccl_10/000-0000000-0000000?psc=1,Good
6934,haywire heart much exercise kill protect heart,Christopher J. Case,Sports,Cycling,Kindle Edition,437.19,4.5,442.0,https://www.amazon.in/Haywire-Heart-exercise-protect-heart-ebook/dp/B01MZ6S2LP/ref=zg_bs_g_1318246031_d_sccl_11/000-0000000-0000000?psc=1,Good
6935,workshop happiness tool idea creating life like extraordinary life book 1,Cristina Spínola,Sports,Cycling,Kindle Edition,236.0,4.1,4.0,https://www.amazon.in/Workshop-Happiness-Tools-Creating-Extraordinary-ebook/dp/B01CDIUIHQ/ref=zg_bs_g_1318246031_d_sccl_12/000-0000000-0000000?psc=1,Good
6936,let go trial triumph first indian finish race across america raam,Srinivas Gokulnath,Sports,Cycling,Paperback,510.0,4.9,24.0,https://www.amazon.in/LET-GO-Trials-Triumphs-AMERICA/dp/163781786X/ref=zg_bs_g_1318246031_d_sccl_13/000-0000000-0000000?psc=1,Good
6937,man cycled america,Mark Beaumont,Sports,Cycling,Kindle Edition,265.06,4.5,278.0,https://www.amazon.in/Man-Who-Cycled-Americas-ebook/dp/B0052Z3HKI/ref=zg_bs_g_1318246031_d_sccl_14/000-0000000-0000000?psc=1,Good
6938,swim bike run,Alistair Brownlee,Sports,Cycling,Paperback,397.69,4.4,1481.0,https://www.amazon.in/Swim-Bike-Run-Alistair-Brownlee/dp/0241965845/ref=zg_bs_g_1318246031_d_sccl_15/000-0000000-0000000?psc=1,Good
6939,cyclist training bible world comprehensive training guide,Joe Friel,Sports,Cycling,Paperback,2047.0,4.6,561.0,https://www.amazon.in/Cyclists-Training-Bible-Worlds-Comprehensive/dp/1937715825/ref=zg_bs_g_1318246031_d_sccl_16/000-0000000-0000000?psc=1,Good
6940,race dakar,Charley Boorman,Sports,Cycling,Paperback,484.0,4.7,87.0,https://www.amazon.in/Race-Dakar-Charley-Boorman/dp/0751538175/ref=zg_bs_g_1318246031_d_sccl_17/000-0000000-0000000?psc=1,Good
6941,mainly bike senior cyclist tour world,Ann Wilson,Sports,Cycling,Kindle Edition,188.0,4.5,442.0,https://www.amazon.in/Mainly-Bike-Senior-Cyclist-Tours-ebook/dp/B0776LSFRG/ref=zg_bs_g_1318246031_d_sccl_18/000-0000000-0000000?psc=1,Good
6942,every second count,Lance Armstrong,Sports,Cycling,Paperback,865.0,3.9,104.0,https://www.amazon.in/Every-Second-Counts-Lance-Armstrong/dp/0224064738/ref=zg_bs_g_1318246031_d_sccl_19/000-0000000-0000000?psc=1,Good
6943,monaco inside f1 greatest race,Malcolm Folley,Sports,Cycling,Paperback,459.57,4.6,171.0,https://www.amazon.in/Monaco-Inside-F1s-Greatest-Race/dp/1784755729/ref=zg_bs_g_1318246031_d_sccl_20/000-0000000-0000000?psc=1,Good
6944,bicycling magazine training technique cyclist greater power faster speed longer endurance better skill,Ben Hewitt,Sports,Cycling,Paperback,810.0,4.3,36.0,https://www.amazon.in/Bicycling-Magazines-Training-Techniques-Cyclists/dp/1594860521/ref=zg_bs_g_1318246031_d_sccl_21/000-0000000-0000000?psc=1,Good
6945,two wheel good history mystery bicycle shortlisted sunday time sport book award 2023,Jody Rosen,Sports,Cycling,Kindle Edition,424.21,4.1,203.0,https://www.amazon.in/Two-Wheels-Good-History-Mystery-ebook/dp/B09V57CPF3/ref=zg_bs_g_1318246031_d_sccl_22/000-0000000-0000000?psc=1,Good
6946,free country penniless adventure length britain,George Mahood,Sports,Cycling,Kindle Edition,330.0,4.4,9881.0,https://www.amazon.in/Free-Country-Penniless-Adventure-Britain-ebook/dp/B0085W00M8/ref=zg_bs_g_1318246031_d_sccl_23/000-0000000-0000000?psc=1,Good
6947,100 bike ride lifetime world ultimate cycling experience,Roff Smith,Sports,Cycling,Hardcover,2475.75,4.8,18.0,https://www.amazon.in/100-Bike-Rides-Lifetime-Experiences/dp/1426222653/ref=zg_bs_g_1318246031_d_sccl_24/000-0000000-0000000?psc=1,Good
6948,amazing story man cycled india europe love find love story beautiful grazia,Per J Andersson,Sports,Cycling,Paperback,860.0,4.4,854.0,https://www.amazon.in/Amazing-Story-Cycled-India-Europe/dp/1786072084/ref=zg_bs_g_1318246031_d_sccl_25/000-0000000-0000000?psc=1,Good
6949,cycling chef recipe performance pleasure,Alan Murchison,Sports,Cycling,Hardcover,723.0,4.6,534.0,https://www.amazon.in/Cycling-Chef-Recipes-Performance-Pleasure/dp/1472960025/ref=zg_bs_g_1318246031_d_sccl_26/000-0000000-0000000?psc=1,Good
6950,cyclist training bible world comprehensive training guide,Joe  Friel,Sports,Cycling,Kindle Edition,538.08,4.6,561.0,https://www.amazon.in/Cyclists-Training-Bible-Worlds-Comprehensive-ebook/dp/B07CSKXKXC/ref=zg_bs_g_1318246031_d_sccl_27/000-0000000-0000000?psc=1,Good
6951,official history tour de france revised updated 2023,Luke Edwardes-Evans,Sports,Cycling,Hardcover,1645.0,4.6,20.0,https://www.amazon.in/Official-History-Tour-France-2023/dp/1802795634/ref=zg_bs_g_1318246031_d_sccl_28/000-0000000-0000000?psc=1,Good
6952,take true story indian cyclist,Cyclop,Sports,Cycling,Paperback,299.0,4.3,25.0,https://www.amazon.in/Take-Off-Other-Stories-Indian-Cyclists/dp/1648508952/ref=zg_bs_g_1318246031_d_sccl_29/000-0000000-0000000?psc=1,Good
6953,bike journey back life,Lance Armstrong,Sports,Cycling,Kindle Edition,265.06,4.4,1008.0,https://www.amazon.in/Its-Not-About-Bike-Journey-ebook/dp/B0089WCH5M/ref=zg_bs_g_1318246031_d_sccl_30/000-0000000-0000000?psc=1,Good
6954,higher calling road cycling obsession mountain,Max Leonard,Sports,Cycling,Paperback,890.0,4.3,164.0,https://www.amazon.in/Higher-Calling-Cyclings-Obsession-Mountains/dp/022410036X/ref=zg_bs_g_1318246031_d_sccl_1/000-0000000-0000000?psc=1,Good
6955,mountain epic cycling climb,Michael Barry,Sports,Cycling,Hardcover,3372.0,4.8,167.0,https://www.amazon.in/Mountains-Cycling-Climbs-Michael-Barry/dp/0500023085/ref=zg_bs_g_1318246031_d_sccl_2/000-0000000-0000000?psc=1,Good
6956,bad want mastering psychology mind muscle,Matt Fitzgerald,Sports,Cycling,Paperback,1547.0,4.4,1943.0,https://www.amazon.in/How-Bad-You-Want-Psychology/dp/1937715418/ref=zg_bs_g_1318246031_d_sccl_3/000-0000000-0000000?psc=1,Good
6957,bicycling butterfly 10 201 mile journey following monarch migration,Sara Dykman,Sports,Cycling,Paperback,1315.0,4.6,367.0,https://www.amazon.in/Bicycling-Butterflies-201-Mile-Following-Migration/dp/1643262181/ref=zg_bs_g_1318246031_d_sccl_4/000-0000000-0000000?psc=1,Good
6958,triathlon winning 70 3 dominate middle distance,Dan Golding,Sports,Cycling,Kindle Edition,449.0,4.4,123.0,https://www.amazon.in/Triathlon-Winning-Dominate-Middle-Distance-ebook/dp/B01DHJ0CXA/ref=zg_bs_g_1318246031_d_sccl_5/000-0000000-0000000?psc=1,Good
6959,bike pursuit,Robert Penn,Sports,Cycling,Paperback,360.69,4.5,866.0,https://www.amazon.in/Its-All-About-Bike-Happiness/dp/0141043792/ref=zg_bs_g_1318246031_d_sccl_6/000-0000000-0000000?psc=1,Good
6960,bicycle artisan,Will Jones,Sports,Cycling,Hardcover,1443.0,3.9,37.0,https://www.amazon.in/Bicycle-Artisans-Will-Jones/dp/0500517290/ref=zg_bs_g_1318246031_d_sccl_7/000-0000000-0000000?psc=1,Good
6961,fast 50 race strong rest life,Joe Friel,Sports,Cycling,Kindle Edition,448.35,4.5,1627.0,https://www.amazon.in/Fast-After-50-Race-Strong-ebook/dp/B00TG8N21Q/ref=zg_bs_g_1318246031_d_sccl_8/000-0000000-0000000?psc=1,Good
6962,full english pedalling england mid life crisis truly rampant man flu bike ride book book 1,Mike Carden,Sports,Cycling,Kindle Edition,99.0,4.2,321.0,https://www.amazon.in/Full-English-Pedalling-through-Mid-Life-ebook/dp/B08P2B9C5W/ref=zg_bs_g_1318246031_d_sccl_9/000-0000000-0000000?psc=1,Good
6963,shake sleeping self journey oregon patagonia quest life regret,Jedidiah Jenkins,Sports,Cycling,Paperback,637.0,4.5,3172.0,https://www.amazon.in/Shake-Sleeping-Self-Journey-Patagonia/dp/1524761400/ref=zg_bs_g_1318246031_d_sccl_10/000-0000000-0000000?psc=1,Good
6964,racing weight get lean peak performance racing weight series,Matt Fitzgerald,Sports,Cycling,Paperback,1484.0,4.5,1271.0,https://www.amazon.in/Racing-Weight-Lean-Peak-Performance/dp/1934030996/ref=zg_bs_g_1318246031_d_sccl_11/000-0000000-0000000?psc=1,Good
6965,yoga cycling,Gustavo Ponce,Sports,Cycling,Kindle Edition,137.0,5.0,2.0,https://www.amazon.in/Yoga-cycling-Gustavo-Ponce-ebook/dp/B07VRTW71Z/ref=zg_bs_g_1318246031_d_sccl_12/000-0000000-0000000?psc=1,Good
6966,road echo bicycle journey asia africa,Charlie Walker,Sports,Cycling,Kindle Edition,449.0,4.7,684.0,https://www.amazon.in/Roads-That-Echo-bicycle-journey-ebook/dp/B082619LBJ/ref=zg_bs_g_1318246031_d_sccl_13/000-0000000-0000000?psc=1,Good
6967,zinn art road bike maintenance world best selling bicycle repair maintenance guide,Lennard Zinn,Sports,Cycling,Paperback,1229.0,4.7,1264.0,https://www.amazon.in/Zinn-Art-Road-Bike-Maintenance/dp/193771537X/ref=zg_bs_g_1318246031_d_sccl_14/000-0000000-0000000?psc=1,Good
6968,two wheel good history mystery bicycle shortlisted sunday time sport book award 2023,Jody Rosen,Sports,Cycling,Paperback,468.67,4.1,203.0,https://www.amazon.in/Two-Wheels-Good-History-Shortlisted/dp/0099593599/ref=zg_bs_g_1318246031_d_sccl_15/000-0000000-0000000?psc=1,Good
6969,sand snow man bicycle 43 000 mile journey adulthood via end earth,Charlie Walker,Sports,Cycling,Kindle Edition,449.0,4.7,856.0,https://www.amazon.in/Through-Sand-Snow-000-mile-adulthood-ebook/dp/B0782YR8JM/ref=zg_bs_g_1318246031_d_sccl_16/000-0000000-0000000?psc=1,Good
6970,bike repair maintenance beginner learn basic bike repair home bicycling guide book 1,Chris Amstrong,Sports,Cycling,Kindle Edition,211.22,3.4,62.0,https://www.amazon.in/Bike-repair-maintenance-beginners-bicycling-ebook/dp/B00GIAWDQK/ref=zg_bs_g_1318246031_d_sccl_17/000-0000000-0000000?psc=1,Good
6971,nala world one man rescue cat bike ride around globe,Dean Nicholson,Sports,Cycling,Paperback,731.0,4.8,6841.0,https://www.amazon.in/Nalas-World-rescue-around-globe/dp/1529328004/ref=zg_bs_g_1318246031_d_sccl_18/000-0000000-0000000?psc=1,Good
6972,mountain biking mastery beginner gateway,Aaron Webster,Sports,Cycling,Kindle Edition,83.0,5.0,3.0,https://www.amazon.in/Mountain-Biking-Mastery-Beginners-Gateway-ebook/dp/B0CR9XSD81/ref=zg_bs_g_1318246031_d_sccl_19/000-0000000-0000000?psc=1,Good
6973,velopedia infographic book cycling,Robert Dineen,Sports,Cycling,Hardcover,1495.0,4.4,9.0,https://www.amazon.in/Velopedia-infographic-cycling-Robert-Dineen/dp/1781316422/ref=zg_bs_g_1318246031_d_sccl_20/000-0000000-0000000?psc=1,Good
6974,tale horse history india horseback,Yashaswini Chandra,Sports,Equestrian & Animal Sports,Hardcover,491.0,4.3,152.0,https://www.amazon.in/Tale-Horse-History-India-Horseback/dp/9389109914/ref=zg_bs_g_1318247031_d_sccl_1/000-0000000-0000000?psc=1,Good
6975,horse encyclopedia,Elwyn Hartley Edwards,Sports,Equestrian & Animal Sports,Hardcover,1529.0,4.8,2905.0,https://www.amazon.in/Horse-Encyclopedia-Elwyn-Hartley-Edwards/dp/0241632668/ref=zg_bs_g_1318247031_d_sccl_2/000-0000000-0000000?psc=1,Good
6976,seabiscuit true story three men racehorse,Laura Hillenbrand,Sports,Equestrian & Animal Sports,Paperback,325.69,4.6,3675.0,https://www.amazon.in/Seabiscuit-True-Story-Three-Racehorse/dp/1841150924/ref=zg_bs_g_1318247031_d_sccl_3/000-0000000-0000000?psc=1,Good
6977,complete book horse breed care riding saddlery ka comprehensive encyclopedia horse breed practical riding technique 1500 photograph,Draper Judith Sly Debbie & Muir Sarah,Sports,Equestrian & Animal Sports,Hardcover,2029.0,4.8,455.0,https://www.amazon.in/Complete-Book-Horses-Debby-Sly/dp/0754833690/ref=zg_bs_g_1318247031_d_sccl_4/000-0000000-0000000?psc=1,Good
6978,tale horse history india horseback,Yashaswini Chandra,Sports,Equestrian & Animal Sports,Paperback,407.0,4.3,152.0,https://www.amazon.in/Tale-Horse-History-India-Horseback/dp/9390742307/ref=zg_bs_g_1318247031_d_sccl_5/000-0000000-0000000?psc=1,Good
6979,run money horse racing ownership thriller,Richard Laws,Sports,Equestrian & Animal Sports,Kindle Edition,412.0,4.5,273.0,https://www.amazon.in/Run-Your-Money-ownership-thriller-ebook/dp/B089S8TC58/ref=zg_bs_g_1318247031_d_sccl_6/000-0000000-0000000?psc=1,Good
6980,gamble dick francis book 1,Felix Francis,Sports,Equestrian & Animal Sports,Kindle Edition,245.73,4.2,2515.0,https://www.amazon.in/Gamble-Dick-Francis-Book-1-ebook/dp/B005GET4XO/ref=zg_bs_g_1318247031_d_sccl_7/000-0000000-0000000?psc=1,Good
6983,business woman volleyball team beautiful volleyball player ai gravure photo collection sport japanese edition,KINAPOKON,Sports,Equestrian & Animal Sports,Kindle Edition,800.0,4.0,8.0,https://www.amazon.in/Business-women-volleyball-team-collection-ebook/dp/B0CC8D1WLM/ref=zg_bs_g_1318247031_d_sccl_10/000-0000000-0000000?psc=1,Good
6984,ai beauty photo album sweaty fitness 40 page ai gravure japanese edition,efuyamashobo,Sports,Equestrian & Animal Sports,Kindle Edition,166.0,3.7,3.0,https://www.amazon.in/beauty-Sweaty-Fitness-gravure-Japanese-ebook/dp/B0CM898VF6/ref=zg_bs_g_1318247031_d_sccl_11/000-0000000-0000000?psc=1,Good
6985,sexy floral lace swimming race suit photo collection missy standing pose edition part2 japanese edition,AI Maker,Sports,Equestrian & Animal Sports,Kindle Edition,270.0,3.0,3.0,https://www.amazon.in/swimming-collection-missies-Standing-Japanese-ebook/dp/B0CRQ5Z1BT/ref=zg_bs_g_1318247031_d_sccl_12/000-0000000-0000000?psc=1,Bad
6986,blonde beauty cosplay photo collection vol12 swimming instructor edition japanese edition,Blonde beauty cosplay photo studio Ai,Sports,Equestrian & Animal Sports,Kindle Edition,281.0,5.0,1.0,https://www.amazon.in/cosplay-collection-Swimming-instructor-Japanese-ebook/dp/B0CT3H1GYC/ref=zg_bs_g_1318247031_d_sccl_13/000-0000000-0000000?psc=1,Good
6988,break francis thriller,Dick Francis,Sports,Equestrian & Animal Sports,Kindle Edition,247.18,4.6,2549.0,https://www.amazon.in/Break-Francis-Thriller-Book-24-ebook/dp/B002RI9HH0/ref=zg_bs_g_1318247031_d_sccl_15/000-0000000-0000000?psc=1,Good
6989,magner abc guide sensible horseshoeing simple practical treatise art shoeing horse including chapter method making shod tell age horse etc,D Magner,Sports,Equestrian & Animal Sports,Paperback,1522.0,5.0,1.0,https://www.amazon.in/Magners-ABC-Guide-Sensible-Horseshoeing/dp/1473336740/ref=zg_bs_g_1318247031_d_sccl_16/000-0000000-0000000?psc=1,Good
